acceleration_x_mean,acceleration_x_std,acceleration_y_mean,acceleration_y_std,acceleration_z_mean,acceleration_z_std,gyro_x_mean,gyro_x_std,gyro_y_mean,gyro_y_std,gyro_z_mean,gyro_z_std,activity_mean
0.46019999999999994,0.14197244450948923,-1.0590199999999999,0.2121842524788303,-0.08802000000000001,0.11022484747097634,-0.11751999999999999,0.4474058303151625,0.10877999999999999,0.6575685226651288,-0.15564,2.6437140565878146,0
0.44424,0.14921567612017178,-0.95916,0.216513182046729,-0.11528000000000001,0.11437546502637705,0.016939999999999976,0.5670811432237894,0.22477999999999998,0.6757347016396302,0.22325999999999996,2.7476661556673876,0
0.44248000000000004,0.1446125582375196,-0.96038,0.20878393616368096,-0.09034,0.12320072240047945,0.013360000000000006,0.5190654419242337,0.03870000000000002,0.7122036646914982,-0.01155999999999997,2.29582527275052,0
0.43529999999999996,0.13345754006424665,-0.9808,0.20435991534545123,-0.11392,0.1175228573512404,-0.14887999999999998,0.7048342691725481,0.12946,0.5728144664723475,0.06032000000000002,2.234888260517738,0
0.45312,0.14456039222414968,-1.0572,0.30954925294692603,-0.10796000000000001,0.1183412776676,-0.13496000000000002,0.6463159776765541,0.06739999999999999,0.34211443260990904,0.0988599999999999,2.491635027045494,0
0.44576000000000005,0.1366671613812184,-1.00504,0.1959975586582649,-0.10329999999999999,0.1332899846200006,-0.0742,0.5711969362662933,0.18924,0.2629034670748942,0.16262000000000007,2.458009785781985,0
0.45146,0.17265495359241798,-0.9767399999999998,0.16443712476201958,-0.10976,0.14732400686921326,-0.019900000000000008,0.5347058583931916,0.02357999999999998,0.7188695653593912,0.08247999999999997,2.1913914978843922,0
0.47797999999999996,0.1578071988218535,-0.9605,0.22407052461223004,-0.1133,0.12475139277779627,0.01986000000000001,0.5988781286706002,-0.09698,0.5896981278586528,0.17132,2.264425073169788,0
0.47286,0.1497174271753292,-0.9740800000000001,0.20304373174269624,-0.05514000000000001,0.11867286126153696,-0.06961999999999999,0.3536187311215287,0.0050199999999999915,0.5190820185673937,0.09554,2.108339930608914,0
0.4497,0.12578340510576105,-0.9510799999999999,0.16659889555456242,-0.05574,0.13891106147459964,-0.08719999999999999,0.446545210477058,-0.06565999999999998,0.6430235944349165,0.15170000000000003,1.9874912867733534,0
0.39205,0.03570889244992064,-0.8561,0.2064751801064719,0.028999999999999998,0.00820243866176395,-0.20305,0.07940809152724927,0.32115,0.09821713190681146,-1.1965499999999998,2.3678884781593914,0
0.46764,0.132368908736153,-0.9975200000000001,0.21707076495926386,-0.04351999999999999,0.12991750074566552,-0.06261999999999998,0.4476792065754227,-0.17094,0.4936769064884441,0.1099800000000001,2.2779935803245803,0
0.45377999999999996,0.1522756612200387,-0.93544,0.19572900398254728,-0.06172,0.12234650383235314,-0.008600000000000007,0.3674421655172417,-0.016079999999999994,0.1765119032813368,0.016500000000000004,2.100779104284884,0
0.4332,0.11913786132040477,-1.0110999999999999,0.20981152256251323,-0.025560000000000006,0.122370249652438,-0.09784000000000001,0.3915774099715151,-0.10714000000000004,0.6564123345885572,0.08889999999999998,1.8480356922960117,0
0.472,0.1223824946632483,-1.0090999999999999,0.21934251753821013,-0.07020000000000001,0.09163866542022532,-0.0023199999999999887,0.5732149221714313,-0.21723999999999996,0.5036154018693233,-0.02868000000000004,1.9717368909162298,0
0.45394000000000007,0.13821211234909914,-1.04192,0.2703074120330407,-0.11358000000000001,0.14602954153184214,-0.07862,0.5487231469511743,0.15558,0.7345064887392078,-0.09232000000000004,2.091789727004127,0
0.47240000000000004,0.12079273570873375,-1.0328,0.3236431831508274,-0.10474000000000001,0.10441821201303918,-0.12810000000000002,0.31220301888354635,0.10309999999999997,0.6265351865617764,-0.00550000000000006,2.0774704221721185,0
0.4567399999999999,0.15304250390006038,-0.9451599999999999,0.2974084111117236,-0.09862,0.08222610291142345,-0.0019599999999999965,0.2254075154026591,0.04354000000000001,0.46574543261313894,0.02588000000000008,2.1250858822645267,0
0.41254,0.1293974999758496,-0.8926000000000001,0.19725475913143387,-0.10529999999999999,0.10445963335183597,-0.07022,0.27376750537636857,0.17795999999999998,0.43357736679859105,-0.08335999999999988,2.230236732501732,0
0.48279999999999995,0.14561646541514456,-0.97796,0.2791117751009441,-0.0871,0.10926531929207914,-0.10197999999999999,0.21542023349722744,0.03186000000000002,0.7469704465372107,-0.015299999999999958,2.240827863759285,0
0.43156,0.1461997024620775,-0.9051400000000001,0.19903667501242078,-0.08170000000000001,0.10829346702363905,0.03438,0.25009086748619985,-0.27640000000000003,0.3487746120347638,-0.16244000000000006,1.8162678390039284,0
0.49169999999999997,0.18379208361624286,-0.9773999999999999,0.332336516200071,-0.1533,0.04725071428031538,0.21726666666666664,0.5780160926248795,-0.1234,0.5075781319166538,0.4912999999999999,1.6678662926026175,0
0.51454,0.13988859138614554,-0.95888,0.22968192571467175,-0.07944,0.08893861928318879,-0.10020000000000003,0.42781249397370336,-0.08186,0.6179576182878563,0.15652,2.496618686744133,0
